started at Mon Sep 30 09:53:52 2019
GenerationID,MaxFitness,MinFitness,Mean,STD,time
started at Mon Sep 30 09:56:07 2019
GenerationID,MaxFitness,MinFitness,Mean,STD,time
started at Mon Sep 30 11:34:46 2019
GenerationID,MaxFitness,MinFitness,Mean,STD,time
started at Mon Sep 30 11:39:51 2019
GenerationID,MaxFitness,MinFitness,Mean,STD,time
started at Mon Sep 30 11:42:44 2019
GenerationID,MaxFitness,MinFitness,Mean,STD,time
started at Mon Sep 30 11:45:47 2019
GenerationID,MaxFitness,MinFitness,Mean,STD,time
started at Mon Sep 30 11:46:15 2019
GenerationID,MaxFitness,MinFitness,Mean,STD,time
started at Mon Sep 30 11:49:06 2019
GenerationID,MaxFitness,MinFitness,Mean,STD,time
started at Mon Sep 30 11:51:16 2019
GenerationID,MaxFitness,MinFitness,Mean,STD,time
started at Mon Sep 30 11:52:31 2019
GenerationID,MaxFitness,MinFitness,Mean,STD,time
started at Mon Sep 30 11:59:50 2019
GenerationID,MaxFitness,MinFitness,Mean,STD,time
started at Tue Oct  1 11:02:32 2019
GenerationID,MaxFitness,MinFitness,Mean,STD,time
started at Tue Oct  1 11:46:19 2019
GenerationID,MaxFitness,MinFitness,Mean,STD,time
started at Tue Oct  1 11:48:56 2019
GenerationID,MaxFitness,MinFitness,Mean,STD,time
20,72.459671,-139.874161,-3.150074,26.923018,Wed Oct 30 15:43:09 2019
finish atWed Oct 30 15:43:09 2019
started at Wed Oct 30 15:46:07 2019
GenerationID,MaxFitness,MinFitness,Mean,STD,time
1,53.526230,-427.246246,-153.732117,96.708130,Wed Oct 30 15:46:40 2019
2,6.558880,-328.485992,-108.456993,53.278648,Wed Oct 30 15:47:13 2019
3,12.939361,-312.251221,-88.585670,53.754639,Wed Oct 30 15:47:45 2019
4,92.611725,-162.387085,-60.405643,45.875286,Wed Oct 30 15:48:17 2019
5,122.179291,-174.089890,-40.851063,50.377934,Wed Oct 30 15:48:49 2019
6,88.144844,-137.246597,-21.009937,39.996170,Wed Oct 30 15:49:22 2019
7,81.756378,-139.874161,-13.465026,36.250164,Wed Oct 30 15:49:54 2019
8,56.149101,-96.196465,-4.485500,24.665659,Wed Oct 30 15:50:27 2019
9,72.459671,-87.569382,-0.235678,23.736712,Wed Oct 30 15:50:59 2019
10,86.190681,-134.682449,0.067078,28.794804,Wed Oct 30 15:51:31 2019
11,88.144844,-87.569382,3.294515,24.889185,Wed Oct 30 15:52:03 2019
12,88.144844,-92.650841,8.817983,34.583649,Wed Oct 30 15:52:36 2019
13,88.144844,-87.569382,15.687769,36.839722,Wed Oct 30 15:53:08 2019
14,108.264320,-87.569382,15.319391,42.471142,Wed Oct 30 15:53:41 2019
15,108.264320,-81.391754,28.922819,43.947369,Wed Oct 30 15:54:13 2019
16,108.264320,-77.371628,45.286541,47.567303,Wed Oct 30 15:54:45 2019
17,108.264320,-56.406883,64.811279,40.836784,Wed Oct 30 15:55:18 2019
18,167.906097,-33.037422,83.438156,25.868139,Wed Oct 30 15:55:50 2019
19,108.264320,-96.196465,80.337822,31.940939,Wed Oct 30 15:56:23 2019
20,147.786636,-73.838371,74.300850,38.184513,Wed Oct 30 15:56:55 2019
finish atWed Oct 30 15:56:55 2019
started at Wed Oct 30 15:59:23 2019
GenerationID,MaxFitness,MinFitness,Mean,STD,time
1,20.154827,-470.535095,-173.255035,112.692322,Wed Oct 30 15:59:55 2019
2,9.023955,-293.909607,-111.742020,64.451683,Wed Oct 30 16:00:28 2019
3,109.724068,-287.115112,-85.923775,60.858810,Wed Oct 30 16:01:00 2019
4,4.055131,-172.119949,-57.952324,47.509171,Wed Oct 30 16:01:32 2019
5,21.486620,-139.874161,-32.329853,38.193638,Wed Oct 30 16:02:05 2019
6,21.486620,-156.184723,-17.455305,37.027542,Wed Oct 30 16:02:37 2019
7,90.832825,-97.491440,0.785890,26.132763,Wed Oct 30 16:03:10 2019
8,92.579147,-113.627960,3.876415,28.616608,Wed Oct 30 16:03:42 2019
9,108.264320,-172.119949,8.740597,38.809875,Wed Oct 30 16:04:14 2019
10,108.264320,-97.027222,11.810269,36.511532,Wed Oct 30 16:04:47 2019
11,108.264320,-120.043419,14.804141,44.113171,Wed Oct 30 16:05:19 2019
12,108.264320,-67.449905,29.303421,41.025997,Wed Oct 30 16:05:51 2019
13,108.264320,-78.291283,39.397865,45.000679,Wed Oct 30 16:06:24 2019
14,108.264320,-67.449905,57.992638,45.252178,Wed Oct 30 16:06:56 2019
15,108.264320,-112.854706,75.671150,37.686481,Wed Oct 30 16:07:29 2019
16,108.264320,-16.064344,80.304085,29.502838,Wed Oct 30 16:08:01 2019
17,108.264320,-46.347015,80.240028,26.746355,Wed Oct 30 16:08:34 2019
18,108.264320,-68.369164,84.064911,25.647785,Wed Oct 30 16:09:06 2019
19,108.264320,-124.434891,72.389923,46.640923,Wed Oct 30 16:09:39 2019
20,150.474609,-11.149248,85.252792,25.201414,Wed Oct 30 16:10:11 2019
finish atWed Oct 30 16:10:11 2019
started at Wed Oct 30 16:11:35 2019
GenerationID,MaxFitness,MinFitness,Mean,STD,time
1,20.787560,-477.212311,-144.208191,101.926682,Wed Oct 30 16:12:08 2019
2,40.793217,-233.892151,-98.517242,51.964760,Wed Oct 30 16:12:40 2019
3,21.486620,-176.304184,-90.042397,38.477413,Wed Oct 30 16:13:12 2019
4,34.867920,-154.842697,-73.188995,44.786350,Wed Oct 30 16:13:45 2019
5,72.459671,-139.874161,-54.109123,53.060467,Wed Oct 30 16:14:17 2019
6,72.459671,-139.874161,-31.459681,43.619698,Wed Oct 30 16:14:49 2019
7,83.852005,-189.551437,-16.520069,43.214554,Wed Oct 30 16:15:22 2019
8,72.459671,-87.569382,-2.978991,29.855434,Wed Oct 30 16:15:54 2019
9,72.459671,-137.246597,7.436673,30.915838,Wed Oct 30 16:16:27 2019
10,75.147652,-122.442688,9.222678,38.136780,Wed Oct 30 16:17:00 2019
11,72.459671,-93.957848,13.270162,33.868244,Wed Oct 30 16:17:33 2019
12,88.144844,-70.137886,16.252138,39.471043,Wed Oct 30 16:18:06 2019
13,88.144844,-73.838371,14.258409,36.890697,Wed Oct 30 16:18:39 2019
14,88.144844,-31.268724,17.783072,34.850487,Wed Oct 30 16:19:12 2019
15,108.264320,-50.937695,24.965557,38.620846,Wed Oct 30 16:19:45 2019
16,90.832825,-76.363571,32.654236,42.647202,Wed Oct 30 16:20:18 2019
17,90.832825,-112.604935,43.503441,41.301891,Wed Oct 30 16:20:50 2019
18,114.669952,-93.508484,60.007950,38.123730,Wed Oct 30 16:21:24 2019
19,90.832825,-62.010170,70.420944,32.060444,Wed Oct 30 16:21:56 2019
20,108.264320,-139.874161,75.918655,35.408161,Wed Oct 30 16:22:29 2019
finish atWed Oct 30 16:22:29 2019
started at Wed Oct 30 16:32:54 2019
GenerationID,MaxFitness,MinFitness,Mean,STD,time
1,81.756378,-424.753082,-155.351151,103.411652,Wed Oct 30 16:33:26 2019
2,7.915092,-359.724274,-125.554352,64.248444,Wed Oct 30 16:33:59 2019
3,4.055131,-195.939896,-107.466980,42.991177,Wed Oct 30 16:34:31 2019
4,-16.064344,-189.551437,-99.332321,37.736347,Wed Oct 30 16:35:04 2019
5,4.055131,-161.465866,-70.913284,32.555737,Wed Oct 30 16:35:37 2019
6,4.055131,-182.042053,-56.040234,39.649776,Wed Oct 30 16:36:09 2019
7,72.459671,-137.246597,-33.328857,35.561333,Wed Oct 30 16:36:41 2019
8,72.459671,-137.246597,-17.072512,26.243420,Wed Oct 30 16:37:14 2019
9,72.459671,-149.796265,-17.084990,37.748253,Wed Oct 30 16:37:46 2019
10,55.028172,-87.569382,-7.434364,20.509075,Wed Oct 30 16:38:19 2019
11,60.953468,-70.137886,-1.392274,21.970823,Wed Oct 30 16:38:51 2019
12,92.579147,-139.874161,0.869607,31.623083,Wed Oct 30 16:39:23 2019
13,21.486620,-139.874161,-2.432857,34.467564,Wed Oct 30 16:39:56 2019
14,21.486620,-139.874161,1.420843,31.211050,Wed Oct 30 16:40:28 2019
15,21.486620,-75.787537,8.644104,21.219858,Wed Oct 30 16:41:01 2019
16,70.713348,-104.315430,13.759513,23.215767,Wed Oct 30 16:41:33 2019
17,55.028172,-93.508484,11.714697,24.040890,Wed Oct 30 16:42:05 2019
18,21.486620,-128.381775,8.249589,30.142523,Wed Oct 30 16:42:38 2019
19,21.486620,-102.537888,10.966879,27.592154,Wed Oct 30 16:43:10 2019
20,21.486620,-139.874161,10.833263,31.106926,Wed Oct 30 16:43:43 2019
finish atWed Oct 30 16:43:43 2019
started at Mon Nov 11 00:17:03 2019
GenerationID,MaxFitness,MinFitness,Mean,STD,time
1,-0.875879,-417.600922,-139.423523,82.636963,Mon Nov 11 00:17:34 2019
2,-0.875879,-312.251221,-114.095055,62.485390,Mon Nov 11 00:18:05 2019
3,-4.055131,-271.175201,-99.127754,45.140671,Mon Nov 11 00:18:37 2019
started at Mon Nov 11 00:20:30 2019
GenerationID,MaxFitness,MinFitness,Mean,STD,time
1,-0.832442,-409.401520,-150.333664,103.504181,Mon Nov 11 00:21:00 2019
2,-1.367148,-344.332336,-86.690727,65.346848,Mon Nov 11 00:21:31 2019
3,-1.367148,-233.892151,-77.589386,46.212914,Mon Nov 11 00:22:01 2019
4,-1.367148,-146.262619,-58.988144,38.437996,Mon Nov 11 00:22:32 2019
5,-1.367148,-143.635056,-37.184746,34.029572,Mon Nov 11 00:23:03 2019
6,-1.367148,-221.203018,-29.425394,36.295254,Mon Nov 11 00:23:34 2019
7,-1.367148,-148.501236,-22.352453,30.295816,Mon Nov 11 00:24:04 2019
8,-1.367148,-100.614952,-9.820143,22.149746,Mon Nov 11 00:24:35 2019
9,-0.642261,-100.614952,-6.695849,17.005434,Mon Nov 11 00:25:06 2019
10,-0.642261,-139.874161,-10.528152,24.951405,Mon Nov 11 00:25:38 2019
11,-0.642261,-148.501236,-15.512389,29.547462,Mon Nov 11 00:26:08 2019
12,-0.642261,-117.610893,-7.931706,20.949741,Mon Nov 11 00:26:39 2019
13,-0.642261,-70.137886,-7.837128,17.520805,Mon Nov 11 00:27:09 2019
14,-0.642261,-54.698589,-4.739615,10.885291,Mon Nov 11 00:27:40 2019
15,-0.642261,-97.027222,-8.274911,18.211536,Mon Nov 11 00:28:11 2019
16,-0.642261,-132.240616,-8.089709,22.881212,Mon Nov 11 00:28:42 2019
17,-0.642261,-56.519150,-4.482898,9.989634,Mon Nov 11 00:29:13 2019
18,-0.642261,-139.874161,-12.604476,27.493959,Mon Nov 11 00:29:43 2019
19,-0.642261,-57.326160,-4.755043,11.474259,Mon Nov 11 00:30:14 2019
20,-0.642261,-70.137886,-4.196177,11.226206,Mon Nov 11 00:30:45 2019
finish atMon Nov 11 00:30:45 2019
started at Mon Nov 11 00:34:45 2019
GenerationID,MaxFitness,MinFitness,Mean,STD,time
1,-5.021317,-999.000000,-174.647507,172.193054,Mon Nov 11 00:35:15 2019
2,-5.021317,-999.000000,-115.357109,116.880898,Mon Nov 11 00:35:46 2019
3,-5.021317,-999.000000,-101.666489,114.228401,Mon Nov 11 00:36:17 2019
4,-5.021317,-999.000000,-106.457870,153.467438,Mon Nov 11 00:36:47 2019
5,-5.021317,-139.874161,-72.258286,30.217594,Mon Nov 11 00:37:18 2019
6,-5.021317,-999.000000,-131.269257,234.242569,Mon Nov 11 00:37:49 2019
7,-16.064344,-999.000000,-82.823914,113.664360,Mon Nov 11 00:38:20 2019
8,-2.745816,-999.000000,-80.601875,157.178467,Mon Nov 11 00:38:51 2019
9,-2.745816,-999.000000,-111.497162,263.311371,Mon Nov 11 00:39:21 2019
10,-2.745816,-999.000000,-78.236839,219.730927,Mon Nov 11 00:39:52 2019
11,-16.064344,-999.000000,-74.925964,220.315811,Mon Nov 11 00:40:23 2019
12,-16.064344,-999.000000,-64.306808,192.760300,Mon Nov 11 00:40:54 2019
13,-16.064344,-999.000000,-36.031906,113.567772,Mon Nov 11 00:41:25 2019
14,-16.064344,-999.000000,-62.488594,192.418030,Mon Nov 11 00:41:56 2019
15,-2.333334,-999.000000,-73.464073,220.460861,Mon Nov 11 00:42:27 2019
16,-16.064344,-999.000000,-37.122059,114.290459,Mon Nov 11 00:42:58 2019
17,-16.064344,-176.304184,-25.831461,27.699472,Mon Nov 11 00:43:29 2019
18,-10.872612,-999.000000,-48.850201,158.925217,Mon Nov 11 00:44:00 2019
19,-2.333334,-137.246597,-21.271923,21.203762,Mon Nov 11 00:44:30 2019
20,-2.333334,-999.000000,-51.858505,159.184402,Mon Nov 11 00:45:02 2019
finish atMon Nov 11 00:45:02 2019
